,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.265,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.015,,UAV_1,0,4,0,None,0,"[3.0041978790652637, 1.9909559584949177, 0.0]",100,None,0,"[2.998659741518564, 3.979288227644085, 0.0]",100,None,0,"[0.9945536896288919, 1.990424087643076, 0.6610641271879777]",100,None,0,"[0.9589194852756138, 3.8868739756350053, 0.7116849080409289]",100
19.09,,,0,4,0,None,0,"[3.0106118906307, 1.9769749813992934, 0.0]",100.0,None,0,"[2.995738170120069, 3.962382678980143, 0.0]",100.0,None,0,"[0.9939276383425089, 1.9881532867625415, 0.6609833521817098]",100.0,None,0,"[0.9264811186845411, 3.8019484274403914, 0.7067674803905047]",100.0
27.54,,,1,4,0,None,0,"[3.014852838887779, 1.967858810982156, 0.0]",100.0,None,0,"[2.9934961887798823, 3.9500489253875504, 0.0]",100.0,None,0,"[0.9938388136343517, 1.9867420566234388, 0.6609409665706114]",100.0,None,0,"[0.9266331811190647, 3.799319316632593, 0.7066128210163873]",100.0
30.79,uav_st_assess,UAV_2,1,4,0,None,0,"[3.0167703041850924, 1.9651369332929376, 0.0]",100.0,None,0,"[2.9924339125964172, 3.9452967978087865, 0.0]",100.0,None,0,"[0.9940495106391084, 1.986321004732585, 0.6610050765004589]",100.0,assessment,0,"[0.963429785128145, 3.8450139401946686, 1.518642057971673]",99.83999633789062
44.56,,,1,4,0,None,0,"[3.024663829915, 1.9534920019015996, 0.0]",100.0,None,0,"[2.9889087462858166, 3.9429788138508304, 0.0]",100.0,None,0,"[0.9935029184857496, 1.9831152504843117, 0.6608947617893938]",100.0,assessment,0,"[3.4495146168322868, 3.794218997371082, 1.6940549302834955]",99.26399993896484
52.78,,,1,4,0,None,0,"[3.0291658508520753, 1.9472120016356957, 0.0]",100.0,None,0,"[2.987101954046934, 3.94215389343322, 0.0]",100.0,None,0,"[0.9922617062336139, 1.979894898235817, 0.6608018146356767]",100.0,assessment,0,"[6.4972070849181005, 3.7276442025373364, 1.8391522126544295]",98.47200012207031
57.45,uav_st_assess,UAV_1,2,4,0,None,0,"[3.0339441734827264, 1.9452042828461993, 0.0]",100.0,None,0,"[2.986068186562438, 3.941675481069186, 0.0]",100.0,assessment,0,"[1.0066397452571691, 1.9814977175763784, 1.4914085419413456]",100.0,assessment,0,"[8.554127657588925, 3.68378808815576, 1.9629262529970546]",98.47200012207031
73.425,,,2,4,0,None,0,"[3.0394143068929975, 1.9385360793158368, 0.0]",100.0,None,0,"[2.9816577928320243, 3.9392910270193755, 0.0]",100.0,assessment,0,"[1.058593813152631, 2.004669237582542, 4.476554565449424]",99.11199951171875,assessment,0,"[14.183136163226065, 3.5638907917527227, 2.2688887238046713]",96.88800048828125
90.11,,,2,4,0,None,0,"[3.044052122305118, 1.9320050388510046, 0.0]",100.0,None,0,"[2.9754937333623137, 3.9340613667682938, 0.0]",100.0,assessment,0,"[6.653801126128888, 3.455660551564037, 4.478535594383548]",97.66400146484375,assessment,0,"[20.51325390201007, 3.4290651774199015, 2.638511981534654]",95.31999969482422
105.43,,,2,4,0,None,0,"[3.0486883131170703, 1.9257074723340122, 0.0]",100.0,None,0,"[2.971609505354305, 3.931631946344449, 0.0]",100.0,assessment,0,"[12.264101530940103, 4.918363066563597, 4.483522806681895]",96.86399841308594,assessment,0,"[26.23044507053657, 3.3072959312847177, 2.9439843204688496]",94.52799987792969
120.975,,,2,4,0,None,0,"[3.0549665565914768, 1.9200027202484982, 0.0]",100.0,None,0,"[2.964495092353117, 3.929289420222937, 0.0]",100.0,assessment,0,"[17.636204190006865, 6.318944119181905, 4.485090909104736]",95.30400085449219,assessment,0,"[31.72188963155558, 3.190334747541515, 3.2512034181337666]",92.96800231933594
135.27,,,2,4,0,None,0,"[3.0605873147846823, 1.916444816370677, 0.0]",100.0,None,0,"[2.9630503061938818, 3.9308349109435183, 0.0]",100.0,assessment,0,"[22.80959976965386, 7.6676981645343885, 4.486215896302077]",94.50399780273438,assessment,0,"[37.17251177270477, 3.074241819945262, 3.558082635639899]",92.19200134277344
150.585,,,2,4,0,None,0,"[3.0634174243390766, 1.9161710778172483, 0.0]",100.0,None,0,"[2.961273913495654, 3.9327416895435983, 0.0]",100.0,assessment,0,"[28.27426649412655, 9.092395085469603, 4.48765393678005]",92.91999816894531,assessment,0,"[42.62218832688418, 2.958169641706298, 3.8653757321083733]",90.6240005493164
165.5,,,2,4,0,None,0,"[3.065530932037251, 1.9163339684698566, 0.0]",100.0,None,0,"[2.9596406661823544, 3.9344960266702302, 0.0]",100.0,assessment,0,"[32.49123394495632, 10.191790445177121, 4.488980173005435]",92.14399719238281,assessment,0,"[48.09414863551216, 2.8416230390269943, 4.172389625419007]",89.83999633789062
